"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"19661",19661,"lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, aux fruits, 2-3% MG","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat","2",0,"Glacé","PP","Pas de préparation",3.88,0.1833877,1.7866266,9.0517239e-8,0.43527317,0.0034398456,1.1981918e-7,2.1849751e-8,1.0756562e-9,0.016364649,0.00023314602,0.0050892559,0.066761034,16.149837599999998,77.421403,0.37256521,18.144849,0.000015834038
"19662",19662,"lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D","2",0,"Glacé","PP","Pas de préparation",3.88,0.1833877,1.7866266,9.0517239e-8,0.43527317,0.0034398456,1.1981918e-7,2.1849751e-8,1.0756562e-9,0.016364649,0.00023314602,0.0050892559,0.066761034,16.149837599999998,77.421403,0.37256521,18.144849,0.000015834038
"19663",19663,"lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, nature, 0% MG","Petit-Suisse, fresh cream cheese type, plain, fat free","2",0,"Glacé","PP","Pas de préparation",3.48,0.16607235,1.5984365,8.6568721e-8,0.42867948,0.0031414978,1.0542736e-7,1.9392964e-8,9.7170194e-10,0.014217237,0.00021284725,0.0043948629,0.057397886,14.0324225,66.15454,0.31173567,17.75659,0.000015440166
"19666",19666,"lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, nature, 10% MG environ","Petit-Suisse like fresh cream cheese, plain, around 9% fat","2",0,"Glacé","PP","Pas de préparation",3.48,0.23329664,2.3290569,1.0189826e-7,0.4542785,0.0042997894,1.6130149e-7,2.8931076e-8,1.3752889e-9,0.022554249,0.00029165423,0.0070907415,0.093748932,22.252975000000003,109.89648,0.54789745,19.263951,0.000016969315
"19664",19664,"lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, nature, 4% MG environ","Petit-Suisse, fresh cream cheese type, plain, around 4% fat","2",0,"Glacé","PP","Pas de préparation",3.48,0.19255465,1.8862567,9.2607631e-8,0.43876394,0.0035977945,1.2743838e-7,2.3150402e-8,1.1306907e-9,0.017501514,0.00024389242,0.0054568757,0.071717995,17.2708219,83.386213,0.40476909,18.350399,0.000016042558
"12009",12009,"lait et produits laitiers","fromages","Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse","Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.46212319,4.9217921,1.9890683e-7,0.56733796,0.0086857306,3.5028691e-7,5.8666654e-8,2.5728689e-9,0.050153384,0.0007141609,0.016740188,0.2121118,48.99436,250.81369,1.8452642,27.564077,0.000012929078
"12012",12012,"lait et produits laitiers","fromages","Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse","Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.46652019,4.9704293,1.9944162e-7,0.56708521,0.0087607934,3.5409893e-7,5.9318562e-8,2.6001336e-9,0.050728312,0.00071784465,0.01691909,0.21465242,49.564459,253.8923,1.8590735,27.59448,0.000013023769
"12013",12013,"lait et produits laitiers","fromages","Fromage rond à pâte molle et croûte fleurie environ 5% MG type camembert allégé en matière grasse","Soft-ripened round cheese with bloomy rind, around 5% fat, Camembert-type cheese, reduced fat","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.46899117,4.9977621,1.9974215e-7,0.56694316,0.0088029765,3.5624118e-7,5.9684916e-8,2.6154557e-9,0.051051406,0.0007199148,0.017019628,0.21608018,49.884838,255.6224,1.866834,27.611565,0.000013076983
"12060",12060,"lait et produits laitiers","fromages","Fromage type feta, au lait de vache","Feta-type cheese from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.47741036000000003,5.0908907,2.0076614e-7,0.56645921,0.0089467036,3.6354028e-7,6.0933161e-8,2.6676611e-9,0.052152255,0.00072696829,0.017362182,0.22094484,50.97644,261.51719,1.8932755,27.669781,0.000013258294
"12063",12063,"lait et produits laitiers","fromages","Fromage type feta, au lait de vache, à l'huile et aux aromates","Feta-type cheese from cow's milk, in oil and spices","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.47741036000000003,5.0908907,2.0076614e-7,0.56645921,0.0089467036,3.6354028e-7,6.0933161e-8,2.6676611e-9,0.052152255,0.00072696829,0.017362182,0.22094484,50.97644,261.51719,1.8932755,27.669781,0.000013258294
"39234",39234,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau au chocolat, cœur fondant, rayon frais","Chocolate cake w melting centre, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.41,0.63355534,7.8447583,1.9399185e-7,0.90044954,0.014755928,4.1028075e-7,5.7292208e-8,5.1126475e-9,0.055181092,0.0010015117,0.02488421,0.2336563,55.202504,353.33738,2.6577264,43.110593,0.000014176203
"23536",23536,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de riz au caramel, rayon frais","Rice pudding w caramel sauce, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.9,0.25904115,1.6197823,1.0751151e-7,0.70503421,0.0039526263,1.3370381e-7,8.3105741e-8,9.1047213e-10,0.01835751,0.00023350085,0.0070754399,0.075257667,19.4227595,60.823993,8.423148,25.709325,0.0000073247498
"39232",39232,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de riz, appertisé","Rice pudding, canned","2",0,"Ambiant (long)","Acier","Pas de préparation",2.9,0.27547884,1.5825513,9.5803724e-8,0.59302705,0.004317689,1.5126854e-7,9.811431e-8,2.0216207e-9,0.020059115,0.00031976266,0.0076416921,0.082606007,22.0448107,64.315134,10.128951,20.938798,0.0000061898159
"23534",23534,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de semoule aux raisins et caramel, rayon frais","Semolina pudding, with raisins and caramel sauce, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.3,0.16352058,1.4764549,9.7042467e-8,0.69796308,0.0031593766,1.0305972e-7,1.8770213e-8,7.636933e-10,0.013647942,0.00018248065,0.0051001764,0.055740443,12.0590192,61.052858,0.66307538,24.318257,0.0000061050665
"23535",23535,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de semoule, appertisé","Semolina pudding, canned","2",0,"Ambiant (long)","Acier","Pas de préparation",1.9,0.18188683,1.4847811,9.0250015e-8,0.59783608,0.0038261421,1.3921158e-7,2.2614349e-8,1.9900942e-9,0.017940796,0.00030749042,0.0063988114,0.074397961,16.0885774,76.420414,0.85966697,20.307073,0.0000052776348
"12524",12524,"lait et produits laitiers","fromages","Gorgonzola","Gorgonzola cheese, from cow's milk","2",0,"Glacé","PP","Pas de préparation",2.24,0.48004045,5.1104278,1.9868612e-7,0.58344611,0.0087528884,3.6893327e-7,6.1912405e-8,2.6932372e-9,0.052933483,0.00068358131,0.017647858,0.22538435,51.827258,267.0533,1.7899619,27.328456,0.000013282534
"12736",12736,"lait et produits laitiers","fromages","Gouda","Gouda cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.55531186,5.9014472,2.3428209e-7,0.67461586,0.01046152,4.4259706e-7,6.9713366e-8,3.1094036e-9,0.060262036,0.00082388189,0.020086569,0.25561464,58.609230999999994,304.18603,2.0647554,32.78062,0.00001480437
"12123",12123,"lait et produits laitiers","fromages","Grana Padano","Grana Padano cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.57150082,6.0827838,2.3520124e-7,0.66871372,0.010729232,4.5605294e-7,7.2239689e-8,3.2115788e-9,0.062471642,0.00083623362,0.020765915,0.26542804,60.819114,316.0422,2.1194065,32.688743,0.000015160329
"12114",12114,"lait et produits laitiers","fromages","Gruyère","Gruyere cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",1.81,0.5807905,6.1868398,2.3572867e-7,0.66532691,0.010882853,4.637743e-7,7.3689363e-8,3.2702098e-9,0.063739576,0.00084332139,0.021155742,0.27105924,62.087207,322.84559,2.1507669,32.636021,0.000015364588
"12113",12113,"lait et produits laitiers","fromages","Gruyère IGP France","Gruyere cheese, France, Protected Geographical Indication, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",1.81,0.57459387,6.1174299,2.3537685e-7,0.66758606,0.010780381,4.5862381e-7,7.2722366e-8,3.2311003e-9,0.062893808,0.00083859353,0.02089571,0.26730298,61.241333000000004,318.30743,2.1298481,32.671189,0.000015228338
"39215",39215,"lait et produits laitiers","produits laitiers frais et assimilés","Ile flottante, rayon frais","Floating island (meringue poached in milk and served in a light custard cream), refrigerated","2",0,"Glacé","PP","Pas de préparation",2.36,0.23782742,1.8143154,1.1533463e-7,0.7405673,0.0042204798,1.9395136e-7,2.4472159e-8,1.2211392e-9,0.026583413,0.00028699756,0.0074937577,0.11254353,23.8818938,84.054031,1.4143182,26.561657,0.0000074372313
"19026",19026,"lait et produits laitiers","laits","Lait concentré non sucré, entier","Condensed milk, without sugar, whole","2",0,"Ambiant (long)","Acier","Pas de préparation",2.7,0.23057785,2.5065152,9.6634073e-8,0.19146963,0.0046694377,1.8776321e-7,2.9798146e-8,2.3143214e-9,0.025525581,0.0003333191,0.0081249495,0.10871317,25.2217673,129.32866,0.76660429,11.275828,0.0000057840422
"19027",19027,"lait et produits laitiers","laits","Lait concentré sucré, entier","Condensed milk, with sugar, whole","2",0,"Ambiant (long)","Acier","Pas de préparation",3.13,0.23057785,2.5065152,9.6634073e-8,0.19146963,0.0046694377,1.8776321e-7,2.9798146e-8,2.3143214e-9,0.025525581,0.0003333191,0.0081249495,0.10871317,25.2217673,129.32866,0.76660429,11.275828,0.0000057840422
"19250",19250,"lait et produits laitiers","laits","Lait de brebis, entier","Sheep milk, whole","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.65,0.25736379000000004,2.0651876,9.3642803e-8,0.20457847,0.0033743533,2.8558737e-7,2.3019624e-8,8.8695578e-10,0.040504203,0.00012816715,0.009051791,0.17751271,7.3943039,208.36178,0.3967211,13.173151,0.0000042467775
"19201",19201,"lait et produits laitiers","laits","Lait de chèvre, demi-écrémé, UHT","Goat milk, half skimmed, UHT pasteurized","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.99,0.20474611,1.471202,8.7680723e-8,0.20709528,0.0034175956,2.3283046e-7,1.2509551e-8,6.7425612e-10,0.031974967,0.00015526513,0.0060130242,0.137762,10.9584224,92.514334,1.1480439,13.192676,0.0000042322285
"19202",19202,"lait et produits laitiers","laits","Lait de chèvre, entier, cru","Goat milk, whole, raw","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.99,0.20474611,1.471202,8.7680723e-8,0.20709528,0.0034175956,2.3283046e-7,1.2509551e-8,6.7425612e-10,0.031974967,0.00015526513,0.0060130242,0.137762,10.9584224,92.514334,1.1480439,13.192676,0.0000042322285
"19200",19200,"lait et produits laitiers","laits","Lait de chèvre, entier, UHT","Goat milk, whole, UHT","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.99,0.20474611,1.471202,8.7680723e-8,0.20709528,0.0034175956,2.3283046e-7,1.2509551e-8,6.7425612e-10,0.031974967,0.00015526513,0.0060130242,0.137762,10.9584224,92.514334,1.1480439,13.192676,0.0000042322285
"19060",19060,"lait et produits laitiers","laits","Lait demi-écrémé, à teneur réduite en lactose","Milk, semi-skimmed, reduced lactose","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.47,0.12136178,1.3062149,7.576169e-8,0.17895393,0.0025894202,8.8880808e-8,1.4159825e-8,6.4563103e-10,0.011867583,0.00013699452,0.0037464911,0.049509034,11.631147499999999,57.334899,0.42413309,11.150052,0.0000041244838
"19042",19042,"lait et produits laitiers","laits","Lait demi-écrémé, pasteurisé","Milk, semi-skimmed, pasteurised","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.05,0.12136178,1.3062149,7.576169e-8,0.17895393,0.0025894202,8.8880808e-8,1.4159825e-8,6.4563103e-10,0.011867583,0.00013699452,0.0037464911,0.049509034,11.631147499999999,57.334899,0.42413309,11.150052,0.0000041244838
"19041",19041,"lait et produits laitiers","laits","Lait demi-écrémé, UHT","Milk, semi-skimmed, UHT","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.47,0.12136178,1.3062149,7.576169e-8,0.17895393,0.0025894202,8.8880808e-8,1.4159825e-8,6.4563103e-10,0.011867583,0.00013699452,0.0037464911,0.049509034,11.631147499999999,57.334899,0.42413309,11.150052,0.0000041244838
"19037",19037,"lait et produits laitiers","laits","Lait demi-écrémé, UHT, enrichi en vitamines","Milk, semi-skimmed, vitamin D fortified, UHT","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.47,0.12136178,1.3062149,7.576169e-8,0.17895393,0.0025894202,8.8880808e-8,1.4159825e-8,6.4563103e-10,0.011867583,0.00013699452,0.0037464911,0.049509034,11.631147499999999,57.334899,0.42413309,11.150052,0.0000041244838
"19051",19051,"lait et produits laitiers","laits","Lait écrémé, pasteurisé","Milk, skimmed, pasteurised","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.05,0.10998779,1.1821408,7.2667328e-8,0.1745418,0.0023914935,7.9436531e-8,1.2553949e-8,5.7746092e-10,0.010471791,0.00012368337,0.0032959476,0.043437334,10.2500493,50.028216,0.3846657,10.867301,0.0000038585539
"19050",19050,"lait et produits laitiers","laits","Lait écrémé, UHT","Milk, skimmed, UHT","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.47,0.10998779,1.1821408,7.2667328e-8,0.1745418,0.0023914935,7.9436531e-8,1.2553949e-8,5.7746092e-10,0.010471791,0.00012368337,0.0032959476,0.043437334,10.2500493,50.028216,0.3846657,10.867301,0.0000038585539
"19678",19678,"lait et produits laitiers","produits laitiers frais et assimilés","Lait emprésuré aromatisé, rayon frais","Renneted milk, flavoured, refrigerated","2",0,"Glacé","PET","Pas de préparation",2.46,0.16902943999999998,1.5422177,8.3119483e-7,0.30392055,0.0030238313,1.0570911e-7,1.7435385e-8,8.2136561e-10,0.014232723,0.00017861041,0.0044914323,0.058989805,13.9995847,68.269382,0.46551502,13.920769,0.000023312841
"19044",19044,"lait et produits laitiers","laits","Lait en poudre, demi-écrémé","Milk, powder, semi-skimmed, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",2.29,1.527918,14.818979,2.8700395e-7,0.33279485,0.032900618,0.0000010573222,3.1381635e-7,1.2913436e-9,0.16622233,0.0011918382,0.20756979,0.72626119,10.8029976,1505.9642,0.40395367,30.244326,0.0000017510554
"19054",19054,"lait et produits laitiers","laits","Lait en poudre, écrémé","Milk, powder, skimmed, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",1.86,1.527918,14.818979,2.8700395e-7,0.33279485,0.032900618,0.0000010573222,3.1381635e-7,1.2913436e-9,0.16622233,0.0011918382,0.20756979,0.72626119,10.8029976,1505.9642,0.40395367,30.244326,0.0000017510554
"19021",19021,"lait et produits laitiers","laits","Lait en poudre, entier","Milk, powder, whole, non rehydrated","2",0,"Ambiant (long)","Carton","Pas de préparation",2.29,1.527918,14.818979,2.8700395e-7,0.33279485,0.032900618,0.0000010573222,3.1381635e-7,1.2913436e-9,0.16622233,0.0011918382,0.20756979,0.72626119,10.8029976,1505.9642,0.40395367,30.244326,0.0000017510554
"19024",19024,"lait et produits laitiers","laits","Lait entier, pasteurisé","Milk, whole, pasteurised","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.03,0.13790575,1.4866863,8.0262581e-8,0.18537157,0.0028773135,1.0261794e-7,1.6495644e-8,7.4478756e-10,0.013897825,0.00015635619,0.0044018272,0.058340599,13.6400174,67.962801,0.4815402,11.561325,0.000004511291
"19023",19023,"lait et produits laitiers","laits","Lait entier, UHT","Milk, whole, UHT","2",0,"Ambiant (long)","HPDE","Pas de préparation",2.46,0.13790575,1.4866863,8.0262581e-8,0.18537157,0.0028773135,1.0261794e-7,1.6495644e-8,7.4478756e-10,0.013897825,0.00015635619,0.0044018272,0.058340599,13.6400174,67.962801,0.4815402,11.561325,0.000004511291
"19805",19805,"lait et produits laitiers","produits laitiers frais et assimilés","Lait fermenté à boire, nature, au lait entier","Fermented milk drink, plain, whole milk","2",0,"Glacé","PET","Pas de préparation",1.6,0.16759254999999998,1.5309783,8.2939136e-7,0.28703382,0.0030006881,1.0504512e-7,1.7396839e-8,8.1768659e-10,0.014182261,0.00017777575,0.0044834668,0.058913918,13.9786008,68.22366,0.46448425,13.42682,0.00002328455
"19801",19801,"lait et produits laitiers","produits laitiers frais et assimilés","Lait fermenté à boire, nature, maigre","Fermented milk drink, plain, skimmed milk","2",0,"Glacé","PET","Pas de préparation",2.9,0.15248546999999998,1.3617463,8.2669394e-7,0.29750291,0.002735938,9.1971984e-8,1.5099567e-8,7.2220908e-10,0.01220248,0.00015924874,0.0038360962,0.050158241,11.9907145,57.64148,0.4081079,13.509496,0.000022926033
"19539",19539,"lait et produits laitiers","produits laitiers frais et assimilés","Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus","2",0,"Glacé","PET","Pas de préparation",2.34,0.1825948,1.4460344,8.4332659e-7,0.67923811,0.003109183,1.0389379e-7,1.8094539e-8,8.0179343e-10,0.013767078,0.00018636263,0.0048241526,0.056008483,12.325965400000001,57.33771,0.65789615,23.13145,0.000023983534
"19542",19542,"lait et produits laitiers","produits laitiers frais et assimilés","Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus","2",0,"Glacé","PET","Pas de préparation",3.61,0.27344677,2.124452,9.5182326e-7,0.69811584,0.0049569822,1.5153224e-7,3.7499579e-8,9.9581516e-10,0.020626193,0.00023845451,0.01541373,0.085693993,39.567927600000004,141.79992,1.7676843,25.120147,0.000024171014
"19546",19546,"lait et produits laitiers","produits laitiers frais et assimilés","Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus","2",0,"Glacé","PET","Pas de préparation",2.48,0.24319805,2.1036922,8.5248724e-7,0.69174385,0.0044093561,1.4334236e-7,3.1764876e-8,8.6791266e-10,0.020118446,0.00023076239,0.013248259,0.083951753,13.0590759,122.39907,0.48660992,23.964932,0.000023800216
"19683",19683,"lait et produits laitiers","produits laitiers frais et assimilés","Lait gélifié aromatisé, allégé en matière grasse et en sucre, rayon frais","Milk jelly, flavoured, reduced fat and sugar, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.48,0.16196083,1.5072078,9.3848698e-8,0.67870109,0.0030393429,1.0364953e-7,1.8193861e-8,7.6542997e-10,0.013784354,0.0001710072,0.0048430417,0.056665507,12.5572713,60.423311,0.60545412,23.351414,0.0000058923122
"19679",19679,"lait et produits laitiers","produits laitiers frais et assimilés","Lait gélifié aromatisé, nappé caramel, rayon frais","Milk jelly, flavoured, covered with caramel, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.49,0.22816287999999998,1.675554,1.1101244e-7,0.71412715,0.0040367011,1.8853308e-7,2.2702969e-8,1.1569517e-9,0.025818054,0.00027640995,0.0072025736,0.10929332,22.7109929,77.140646,1.4784976,25.683678,0.0000072362213
"19680",19680,"lait et produits laitiers","produits laitiers frais et assimilés","Lait gélifié aromatisé, rayon frais","Milk jelly, flavoured, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.04,0.16196083,1.5072078,9.3848698e-8,0.67870109,0.0030393429,1.0364953e-7,1.8193861e-8,7.6542997e-10,0.013784354,0.0001710072,0.0048430417,0.056665507,12.5572713,60.423311,0.60545412,23.351414,0.0000058923122
"12040",12040,"lait et produits laitiers","fromages","Langres","Langres cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.46558584000000003,4.960094,1.9932798e-7,0.56713892,0.0087448427,3.5328889e-7,5.9180033e-8,2.5943399e-9,0.050606141,0.00071706186,0.016881074,0.21411255,49.443314,253.23811,1.8561391,27.588019,0.000013003648
"39220",39220,"lait et produits laitiers","produits laitiers frais et assimilés","Liégeois aux fruits","Fruit liegeois","2",0,"Glacé","PP","Pas de préparation",4.1,0.34005467,2.4044118,2.1450925e-7,0.32650217,0.0061565164,1.9184226e-7,2.2383804e-8,1.8537504e-9,0.022572088,0.00047765368,0.0086526063,0.088014641,45.751446,781.8524,2.202472,23.596861,0.000020600748
"19681",19681,"lait et produits laitiers","produits laitiers frais et assimilés","Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais","Custard topped with whipped cream (chocolate, coffee, caramel or vanilla custard), refrigerated","2",0,"Glacé","PP","Pas de préparation",2.41,0.32179502000000004,4.5712078,1.2275675e-7,0.75005649,0.0082988008,1.4798556e-7,2.7061044e-8,2.732675e-9,0.018150238,0.00052059383,0.01214385,0.072738197,19.1852374,176.31794,0.85472939,32.339856,0.0000099192768
"12037",12037,"lait et produits laitiers","fromages","Livarot","Livarot cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.49514017,5.2870084,2.0292254e-7,0.56544007,0.0092493759,3.7891132e-7,6.3561817e-8,2.7775995e-9,0.054470513,0.00074182211,0.01808356,0.23118926,53.275224,273.93092,1.9489583,27.792375,0.000013640114
"12030",12030,"lait et produits laitiers","fromages","Maroilles fermier","Maroilles ""fermier"" cheese","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.50712366,5.4195635,2.0438004e-7,0.56475124,0.0094539507,3.8930053e-7,6.5338514e-8,2.8519064e-9,0.056037412,0.00075186173,0.018571137,0.23811341,54.828962000000004,282.32131,1.986594,27.875236,0.000013898184
"12029",12029,"lait et produits laitiers","fromages","Maroilles laitier","Maroilles ""laitier"" cheese","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.49727968999999994,5.3106747,2.0318276e-7,0.56531709,0.0092859005,3.807662e-7,6.3879027e-8,2.7908662e-9,0.054750266,0.00074361458,0.018170612,0.23242549,53.552627,275.42893,1.9556777,27.807169,0.00001368619
"12036",12036,"lait et produits laitiers","fromages","Maroilles, sans précision","Maroilles cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.50611153,5.4083679,2.0425694e-7,0.56480941,0.0094366723,3.8842305e-7,6.5188454e-8,2.8456305e-9,0.055905072,0.00075101378,0.018529956,0.2375286,54.697732,281.61266,1.9834153,27.868237,0.000013876388
"39001",39001,"lait et produits laitiers","produits laitiers frais et assimilés","Milk-shake, provenant de fast food","Milkshake, from fast foods restaurant","2",0,"Glacé","Carton","Pas de préparation",1.95,0.13408819,1.3510144,9.2949398e-8,0.26530475,0.002829297,1.0338643e-7,1.5442096e-8,7.1732209e-10,0.013360522,0.00018549393,0.0043632772,0.055944085,12.993379000000001,64.512234,0.51748483,11.206482,0.0000049494297
"12737",12737,"lait et produits laitiers","fromages","Mimolette demi-vieille","Mimolette cheese, half-old, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.5726676700000001,6.095854,2.3526749e-7,0.66828831,0.010748528,4.570228e-7,7.2421779e-8,3.2189433e-9,0.062630904,0.00083712389,0.02081488,0.26613536,60.978396000000004,316.89675,2.1233456,32.68212,0.000015185986
"12742",12742,"lait et produits laitiers","fromages","Mimolette extra-vieille","Mimolette cheese, extra old, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.58115836,6.1909604,2.3574955e-7,0.66519278,0.010888936,4.6408006e-7,7.374677e-8,3.2725316e-9,0.063789786,0.00084360205,0.021171179,0.27128223,62.137423,323.11501,2.1520087,32.633932,0.000015372677
"12735",12735,"lait et produits laitiers","fromages","Mimolette jeune","Mimolette cheese, young, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.56350108,5.9931767,2.3474705e-7,0.67163025,0.010596943,4.4940375e-7,7.0991312e-8,3.1610891e-9,0.06137977,0.00083013004,0.020430217,0.26057877,59.727104999999995,310.1835,2.0924008,32.734144,0.000014984433
"12738",12738,"lait et produits laitiers","fromages","Mimolette vieille","Mimolette cheese, old, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.5883395100000001,6.2713982,2.3615727e-7,0.66257469,0.011007689,4.7004886e-7,7.4867403e-8,3.3178547e-9,0.064769929,0.00084908106,0.021472525,0.27563528,63.117688,328.3742,2.1762511,32.593177,0.000015530574
"12740",12740,"lait et produits laitiers","fromages","Mimolette, sans précision","Mimolette cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.53837211,5.7117008,2.3332032e-7,0.68079172,0.010181392,4.2851715e-7,6.7069881e-8,3.0024898e-9,0.057949956,0.00081095733,0.019375717,0.24534614,56.29686099999999,291.78003,2.0075697,32.876759,0.000014431903
"12051",12051,"lait et produits laitiers","fromages","Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse)","Vacherin cheese or Mont d'or cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.47946118000000004,5.1135758,2.0101557e-7,0.56634133,0.008981714,3.6531826e-7,6.123722e-8,2.6803778e-9,0.05242041,0.00072868645,0.017445625,0.22212983,51.242343,262.9531,1.8997164,27.683961,0.00001330246
"12743",12743,"lait et produits laitiers","fromages","Morbier","Morbier cheese, from cow's milk","2",0,"Glacé","LDPE","Pas de préparation",2.24,0.55358186,5.8820691,2.3418387e-7,0.67524658,0.010432911,4.4115913e-7,6.9443396e-8,3.0984848e-9,0.060025911,0.00082256195,0.020013972,0.25456596,58.373077,302.91905,2.0589152,32.790439,0.000014766331
"19852",19852,"lait et produits laitiers","produits laitiers frais et assimilés","Mousse à la crème de marrons, rayon frais","Chestnut mousse, refrigerated","2",0,"Glacé","PP","Pas de préparation",4.32,0.36116558,2.1270177,1.7535572e-7,0.78530001,0.008138053,3.1253234e-7,4.9952103e-8,2.5048363e-9,0.043578261,0.00045196114,0.013656773,0.18524175,58.846237,122.30891,2.4269688,32.62499,0.000015117687
"39206",39206,"lait et produits laitiers","produits laitiers frais et assimilés","Mousse au chocolat (base laitière), rayon frais","Chocolate mousse (milk-based), refrigerated","2",0,"Glacé","PP","Pas de préparation",2.5,0.6917782600000001,9.3575457,1.8841718e-7,0.47017234,0.017878504,4.3912389e-7,5.0656489e-8,6.4718605e-9,0.057033299,0.0012514947,0.027808666,0.24129584,59.33297,398.17811,3.0487436,38.154775,0.000012219129
"39210",39210,"lait et produits laitiers","produits laitiers frais et assimilés","Mousse au chocolat traditionnelle, rayon frais","Mousse, chocolate, refrigerated","2",0,"Glacé","PP","Pas de préparation",2.5,0.6917782600000001,9.3575457,1.8841718e-7,0.47017234,0.017878504,4.3912389e-7,5.0656489e-8,6.4718605e-9,0.057033299,0.0012514947,0.027808666,0.24129584,59.33297,398.17811,3.0487436,38.154775,0.000012219129
